Date,Symbol,Open,High,Low,Close,Volume,Volume_Millions,Year,Month,Quarter,Weekday,Month_Name
2024-03-08,GOOGL,133.29067535913302,137.14408726212994,133.08210718000322,134.48245239257812,39370400,39.3704,2024,3,Q1,Friday,March
2024-03-08,MSFT,403.4637944607813,405.89670410960423,399.87379648400184,401.74298095703125,18002200,18.0022,2024,3,Q1,Friday,March
2024-03-11,AAPL,171.70695829072324,173.13669366515666,170.82330450374639,171.518310546875,60139500,60.1395,2024,3,Q1,Monday,March
2024-03-11,GOOGL,135.1975299783761,138.14718703170163,135.1975299783761,136.7269744873047,32437800,32.4378,2024,3,Q1,Monday,March
2024-03-11,MSFT,399.31010315335084,401.20892561066205,396.8376560715736,400.06170654296875,16120800,16.1208,2024,3,Q1,Monday,March
2024-03-12,AAPL,171.9154568772979,172.78918743932962,169.79071540599014,171.99488830566406,59825400,59.8254,2024,3,Q1,Tuesday,March
2024-03-12,GOOGL,136.09135297378896,138.4252617016085,136.09135297378896,137.55128479003906,27563400,27.5634,2024,3,Q1,Tuesday,March
2024-03-12,MSFT,403.1275136284859,410.98990677094014,402.306674544951,410.7030944824219,22457000,22.457,2024,3,Q1,Tuesday,March
2024-03-13,AAPL,171.53817270319811,171.9551763303205,169.54249409126064,169.9098663330078,52488700,52.4887,2024,3,Q1,Wednesday,March
2024-03-13,GOOGL,138.04784616817068,140.12352597353157,138.03792012398208,138.83242797851562,23347200,23.3472,2024,3,Q1,Wednesday,March
2024-03-13,MSFT,413.49205243943396,413.571157465626,406.9153492946695,410.5251159667969,17115900,17.1159,2024,3,Q1,Wednesday,March
2024-03-14,AAPL,171.67715534575908,173.06716728584055,170.82328653971078,171.76651000976562,72913500,72.9135,2024,3,Q1,Thursday,March
2024-03-14,GOOGL,140.22287627299642,142.6064306421688,139.49788088513242,142.1197967529297,42753400,42.7534,2024,3,Q1,Thursday,March
2024-03-14,MSFT,415.60844401398504,423.10492026926096,413.3832416992079,420.5335693359375,34157300,34.1573,2024,3,Q1,Thursday,March
2024-03-15,AAPL,169.94957779625068,171.3892364501953,169.07584723661714,171.3892364501953,121752700,121.7527,2024,3,Q1,Friday,March
2024-03-15,GOOGL,141.52388652336936,142.19922130430962,139.07080461128953,140.21292114257812,49475400,49.4754,2024,3,Q1,Friday,March
2024-03-15,MSFT,414.66893074173265,417.9424481650146,408.2405685225254,411.83056640625,45079900,45.0799,2024,3,Q1,Friday,March
2024-03-18,AAPL,174.31819990832292,176.44294118443133,172.282813299669,172.48138427734375,75604200,75.6042,2024,3,Q1,Monday,March
2024-03-18,GOOGL,147.59204880216603,151.10779377020597,146.16191011880434,146.6684112548828,69273700,69.2737,2024,3,Q1,Monday,March
2024-03-18,MSFT,409.6844699154105,416.09306343618266,409.2196486698743,412.72064208984375,20106000,20.106,2024,3,Q1,Monday,March
2024-03-19,AAPL,173.09695515946524,175.35077434046616,171.79629786095623,174.82455444335938,55215200,55.2152,2024,3,Q1,Tuesday,March
2024-03-19,GOOGL,147.14512212588627,147.7707963825931,145.0793681039668,146.02285766601562,24070400,24.0704,2024,3,Q1,Tuesday,March
2024-03-19,MSFT,413.2250029233721,417.0227081134529,410.970132443708,416.76556396484375,19837900,19.8379,2024,3,Q1,Tuesday,March
2024-03-20,AAPL,174.467139074951,177.39610290527344,173.84162605000233,177.39610290527344,53423100,53.4231,2024,3,Q1,Wednesday,March
2024-03-20,GOOGL,146.98622431157722,147.84033405901792,145.73486056013707,147.72116088867188,21311500,21.3115,2024,3,Q1,Wednesday,March
2024-03-20,MSFT,417.34901442427935,421.2653616539131,416.0237865784244,420.5434265136719,17860100,17.8601,2024,3,Q1,Wednesday,March
2024-03-21,AAPL,175.78764197696165,176.22450721449738,169.6219124199128,170.14813232421875,106181300,106.1813,2024,3,Q1,Thursday,March
2024-03-21,GOOGL,148.44617545571356,149.3400046573961,145.89377192953626,146.5889892578125,24755600,24.7556,2024,3,Q1,Thursday,March
2024-03-21,MSFT,425.092769724827,426.07187931857345,422.45221307253894,424.6378479003906,21296200,21.2962,2024,3,Q1,Thursday,March
2024-03-22,AAPL,170.53535433298114,171.8161651814705,168.84747827799018,171.05165100097656,71160100,71.1601,2024,3,Q1,Friday,March
2024-03-22,GOOGL,148.0985519993625,150.54170814315216,147.9595115784489,149.7372589111328,29211800,29.2118,2024,3,Q1,Friday,March
2024-03-22,MSFT,424.9642119074724,425.1224219595106,421.374213954432,424.0147705078125,17648500,17.6485,2024,3,Q1,Friday,March
2024-03-25,AAPL,169.35386403283357,170.71409125238694,168.24183919385965,169.63186645507812,54288300,54.2883,2024,3,Q1,Monday,March
2024-03-25,GOOGL,148.91293885124503,149.3499273505425,146.8074653411052,149.04205322265625,19229300,19.2293,2024,3,Q1,Monday,March
2024-03-25,MSFT,420.5533594694659,422.69945686878276,416.96336138975573,418.1995849609375,18060500,18.0605,2024,3,Q1,Monday,March
2024-03-26,AAPL,168.787925677805,170.19779947429063,168.37092203236526,168.5,57388400,57.3884,2024,3,Q1,Tuesday,March
2024-03-26,GOOGL,149.1910096788579,151.2170292210166,148.95264819861129,149.63792419433594,22149100,22.1491,2024,3,Q1,Tuesday,March
2024-03-26,MSFT,420.9192467125738,421.2950634803322,416.7062176065533,417.0028991699219,16725600,16.7256,2024,3,Q1,Tuesday,March
2024-03-27,AAPL,169.19499314475576,172.36225110852925,168.89712909220745,172.07431030273438,60273300,60.2733,2024,3,Q1,Wednesday,March
2024-03-27,GOOGL,150.1444219519495,150.60127765702768,147.88004097990625,149.8365478515625,22879200,22.8792,2024,3,Q1,Wednesday,March
2024-03-27,MSFT,419.7621445438776,419.7720439894081,414.3919971559481,416.7853088378906,16705000,16.705,2024,3,Q1,Wednesday,March
2024-03-28,AAPL,170.5254338962422,171.00200728609337,169.29426955996547,170.25735473632812,65672700,65.6727,2024,3,Q1,Thursday,March
2024-03-28,GOOGL,149.8167100033746,150.39272376928287,149.14136000396124,149.89614868164062,24485400,24.4854,2024,3,Q1,Thursday,March
2024-03-28,MSFT,416.3205361885006,417.2205105809206,414.5008186915298,416.08319091796875,21871200,21.8712,2024,3,Q1,Thursday,March
2024-04-01,AAPL,169.96943620832081,170.02900599080004,168.2716216576847,168.8177032470703,46240500,46.2405,2024,4,Q2,Monday,April
2024-04-01,GOOGL,149.65778808095055,154.67319901919112,149.5783342559848,154.42491149902344,31730800,31.7308,2024,4,Q2,Monday,April
2024-04-01,MSFT,419.2776155006833,423.1741947697811,417.5666711434428,419.8907775878906,16316000,16.316,2024,4,Q2,Monday,April
2024-04-02,AAPL,167.87446369081778,168.13260444031488,167.0305181193942,167.63616943359375,49329500,49.3295,2024,4,Q2,Tuesday,April
2024-04-02,GOOGL,152.44856017882478,153.64033742298443,151.10780130772653,153.5012969970703,24586000,24.586,2024,4,Q2,Tuesday,April
2024-04-02,MSFT,415.4799291904617,417.72493070670856,413.23495785545697,416.7952880859375,17912000,17.912,2024,4,Q2,Tuesday,April
2024-04-03,AAPL,167.5865303145986,169.46305411699578,167.37803608655156,168.44039916992188,47691700,47.6917,2024,4,Q2,Wednesday,April
2024-04-03,GOOGL,152.54787531244028,154.01773335108788,151.6838243418592,153.85882568359375,24705000,24.705,2024,4,Q2,Wednesday,April
2024-04-03,MSFT,415.1040961428757,418.59519021361444,414.47113520321466,415.816162109375,16502300,16.5023,2024,4,Q2,Wednesday,April
2024-04-04,AAPL,169.0758380772312,170.69422114433502,167.6163330078125,167.6163330078125,53704400,53.7044,2024,4,Q2,Thursday,April
2024-04-04,GOOGL,152.4485431723482,153.7098480658943,149.41943228041532,149.49888610839844,34724700,34.7247,2024,4,Q2,Thursday,April
2024-04-04,MSFT,420.30610003731573,423.9455650411732,412.96789407723793,413.27447509765625,19370900,19.3709,2024,4,Q2,Thursday,April
2024-04-05,AAPL,168.38081863168355,169.1751176568126,167.74538244157907,168.3708953857422,42104800,42.1048,2024,4,Q2,Friday,April
2024-04-05,GOOGL,149.00230145399445,152.36907953234603,148.57525420463722,151.45538330078125,23459200,23.4592,2024,4,Q2,Friday,April
2024-04-05,MSFT,415.3810083958257,421.809370796235,413.7096317572202,420.83026123046875,16554800,16.5548,2024,4,Q2,Friday,April
2024-04-08,AAPL,167.82481355698678,167.99359963764888,167.04045292920483,167.2489471435547,37425500,37.4255,2024,4,Q2,Monday,April
2024-04-08,GOOGL,151.73347855806227,154.20642788470977,151.56464485123763,153.789306640625,20702000,20.702,2024,4,Q2,Monday,April
2024-04-08,MSFT,420.4841776494545,422.57090866853883,418.63476173021195,419.9105529785156,14272400,14.2724,2024,4,Q2,Monday,April
2024-04-09,AAPL,167.49718091534808,168.86734648560252,167.1496854743383,168.46026611328125,42373800,42.3738,2024,4,Q2,Tuesday,April
2024-04-09,GOOGL,155.02079697777037,157.47387896093983,154.1269679407953,155.52731323242188,31079500,31.0795,2024,4,Q2,Tuesday,April
2024-04-09,MSFT,421.74011889073387,423.0257792491063,416.9732338650976,421.5818786621094,12496900,12.4969,2024,4,Q2,Tuesday,April
2024-04-10,AAPL,167.59645660291815,167.8843822327512,165.91850390321875,166.58372497558594,49709300,49.7093,2024,4,Q2,Wednesday,April
2024-04-10,GOOGL,155.13999287301036,155.5372468745642,153.6204591891085,155.07046508789062,22838600,22.8386,2024,4,Q2,Wednesday,April
2024-04-10,MSFT,417.53700018743564,419.35671772417516,415.07445240813047,418.59521484375,16216600,16.2166,2024,4,Q2,Wednesday,April
2024-04-11,AAPL,167.13973556457645,174.20898041040104,166.96102623293754,173.79196166992188,91070300,91.0703,2024,4,Q2,Thursday,April
2024-04-11,GOOGL,155.8351790570979,158.5861938034954,155.38826456236959,158.31805419921875,27166400,27.1664,2024,4,Q2,Thursday,April
2024-04-11,MSFT,421.1269229662574,424.6377853261897,417.70503488754406,423.2136535644531,17966400,17.9664,2024,4,Q2,Thursday,April
2024-04-12,AAPL,173.0175330436537,177.0883063929916,172.96790166012116,175.2912139892578,101670900,101.6709,2024,4,Q2,Friday,April
2024-04-12,GOOGL,156.87801737370006,159.12253144332848,156.0636269091037,156.6495819091797,25353700,25.3537,2024,4,Q2,Friday,April
2024-04-12,MSFT,419.3764816595376,420.4940326220514,415.1436532637378,417.25018310546875,19253800,19.2538,2024,4,Q2,Friday,April
2024-04-15,AAPL,174.1097015871075,175.37065085788137,171.27009249111015,171.458740234375,73531800,73.5318,2024,4,Q2,Monday,April
2024-04-15,GOOGL,157.77184090027146,158.1492428244945,153.5310853159215,153.7992401123047,27136500,27.1365,2024,4,Q2,Monday,April
2024-04-15,MSFT,421.89833266019923,422.115909188258,408.873469493823,409.0811767578125,20273500,20.2735,2024,4,Q2,Monday,April
2024-04-16,AAPL,170.52541444574328,172.5210775974863,167.0702312509368,168.1723175048828,73711200,73.7112,2024,4,Q2,Tuesday,April
2024-04-16,GOOGL,153.1338236644043,154.5838143933326,152.3790198535887,153.34237670898438,20779500,20.7795,2024,4,Q2,Tuesday,April
2024-04-16,MSFT,410.00096447508815,413.7887401482267,409.1702258721835,410.0108337402344,16765600,16.7656,2024,4,Q2,Tuesday,April
2024-04-17,AAPL,168.4006911997193,169.43326939438703,166.8021697998047,166.8021697998047,50901200,50.9012,2024,4,Q2,Wednesday,April
2024-04-17,GOOGL,154.55402627985885,156.0040322116408,153.5211567597512,154.40505981445312,21763100,21.7631,2024,4,Q2,Wednesday,April
2024-04-17,MSFT,412.6514043206412,414.26344459371984,405.8076577445542,407.301025390625,15855500,15.8555,2024,4,Q2,Wednesday,April
2024-04-18,AAPL,166.83196113193097,167.4376124969012,165.36251763085394,165.84901428222656,43122900,43.1229,2024,4,Q2,Thursday,April
2024-04-18,GOOGL,154.2759364510269,155.86498270934086,153.56086715021243,154.94134521484375,19883000,19.883,2024,4,Q2,Thursday,April
2024-04-18,MSFT,406.1043740582622,407.3504970183281,399.49800284316774,399.814453125,21029900,21.0299,2024,4,Q2,Thursday,April
2024-04-19,AAPL,165.02495745131748,165.21359005742565,162.91013914340203,163.82357788085938,68149400,68.1494,2024,4,Q2,Friday,April
2024-04-19,GOOGL,155.13004750565483,155.28895516371534,151.25676805460682,153.0345001220703,32615600,32.6156,2024,4,Q2,Friday,April
2024-04-19,MSFT,399.5771115531844,401.0111429150955,393.3860944801934,394.7212219238281,30565800,30.5658,2024,4,Q2,Friday,April
2024-04-22,AAPL,164.33983649468445,166.0674204920171,163.5951840406637,164.6575469970703,48116400,48.1164,2024,4,Q2,Monday,April
2024-04-22,GOOGL,153.252996179296,156.56018797481067,153.004708643485,155.20950317382812,26446200,26.4462,2024,4,Q2,Monday,April
2024-04-22,MSFT,395.6706483655049,398.4101391191041,391.38838318863185,396.54095458984375,20286900,20.2869,2024,4,Q2,Monday,April
2024-04-23,AAPL,164.17107024309314,165.85894631264824,163.74412823991455,165.7100067138672,49537800,49.5378,2024,4,Q2,Tuesday,April
2024-04-23,GOOGL,155.88485079460835,157.88107709681086,155.20950082719352,157.17593383789062,21151600,21.1516,2024,4,Q2,Tuesday,April
2024-04-23,MSFT,399.7848084637701,403.70118651665103,398.61782064150555,403.078125,15734500,15.7345,2024,4,Q2,Tuesday,April
2024-04-24,AAPL,165.35256706337344,168.09289802448964,165.02493328758231,167.8148956298828,48251800,48.2518,2024,4,Q2,Wednesday,April
2024-04-24,GOOGL,156.41122759408012,158.47698179082704,156.093412261841,158.0399932861328,22779100,22.7791,2024,4,Q2,Wednesday,April
2024-04-24,MSFT,405.04615566067775,407.92408759573516,402.2967957988556,404.5516662597656,15065300,15.0653,2024,4,Q2,Wednesday,April
2024-04-25,AAPL,168.32127707377066,169.39357866495865,166.95111140447554,168.6787109375,50558300,50.5583,2024,4,Q2,Thursday,April
2024-04-25,GOOGL,150.2934175121377,155.4180760423038,149.8365617646382,154.93142700195312,57109700,57.1097,2024,4,Q2,Thursday,April
2024-04-25,MSFT,389.68729663578705,395.4827278196125,383.75342412085615,394.64208984375,40586500,40.5865,2024,4,Q2,Thursday,April
2024-04-26,AAPL,168.66876193087458,170.1183436596222,167.97374080476908,168.0928955078125,44838400,44.8384,2024,4,Q2,Friday,April
2024-04-26,GOOGL,173.17559264604492,173.51327522567658,168.48792256762354,170.7721710205078,64665300,64.6653,2024,4,Q2,Friday,April
2024-04-26,MSFT,407.6274206623671,408.4482598176065,401.28806269332824,401.8418884277344,29694700,29.6947,2024,4,Q2,Friday,April
2024-04-29,AAPL,172.1338767566388,174.7749147415349,171.86581274952138,172.26295471191406,68169400,68.1694,2024,4,Q2,Monday,April
2024-04-29,GOOGL,167.9019726128003,168.38862167278765,164.07835338468118,165.01190185546875,45610000,45.61,2024,4,Q2,Monday,April
2024-04-29,MSFT,400.7836477446808,401.84186227525186,394.7904387950027,397.81671142578125,19582100,19.5821,2024,4,Q2,Monday,April
2024-04-30,AAPL,172.0941804408779,173.7423484830038,168.78792110938284,169.11557006835938,65934800,65.9348,2024,4,Q2,Tuesday,April
2024-04-30,GOOGL,164.4755947325024,166.94854402823327,161.48621827680026,161.66497802734375,33562900,33.5629,2024,4,Q2,Tuesday,April
2024-04-30,MSFT,397.06507853790987,397.72770759660574,384.880882973138,385.0390930175781,28781400,28.7814,2024,4,Q2,Tuesday,April
2024-05-01,AAPL,168.37089789825708,171.47858587357683,167.90424778215495,168.0928955078125,50383100,50.3831,2024,5,Q2,Wednesday,May
2024-05-01,GOOGL,163.17455252362853,165.97522772052255,161.97283432266374,162.73756408691406,33493200,33.4932,2024,5,Q2,Wednesday,May
2024-05-01,MSFT,388.2829428234783,397.29255516859246,386.0083037107917,390.5872802734375,23562500,23.5625,2024,5,Q2,Wednesday,May
2024-05-02,AAPL,171.27999852318183,172.1835138606425,169.67155396857694,171.79629516601562,94214900,94.2149,2024,5,Q2,Thursday,May
2024-05-02,GOOGL,163.6611865828327,165.5879000634434,162.76735761859345,165.47865295410156,24294500,24.2945,2024,5,Q2,Thursday,May
2024-05-02,MSFT,393.2773438288502,395.5223150142754,390.3005077512401,393.4553527832031,17709400,17.7094,2024,5,Q2,Thursday,May
2024-05-03,AAPL,185.31919936550048,185.66670996286234,181.35765733555206,182.07252502441406,163224100,163.2241,2024,5,Q2,Friday,May
2024-05-03,GOOGL,166.41222152550228,166.80949064181576,161.93312021322197,166.09442138671875,34662400,34.6624,2024,5,Q2,Friday,May
2024-05-03,MSFT,397.8463688482122,402.6626905136215,397.4309844950286,402.1781005859375,17446700,17.4467,2024,5,Q2,Friday,May
2024-05-06,AAPL,181.04986495546194,182.88666551151155,179.1336178251023,180.4144287109375,78569700,78.5697,2024,5,Q2,Monday,May
2024-05-06,GOOGL,166.31294707001013,166.9882819640809,164.89273433624226,166.9485626220703,21871300,21.8713,2024,5,Q2,Monday,May
2024-05-06,MSFT,404.25498236640857,409.36798584093685,401.89130855665024,408.9822998046875,16996600,16.9966,2024,5,Q2,Monday,May
2024-05-07,AAPL,182.1420038655686,183.5816623782166,180.02720100491794,181.0994873046875,77305800,77.3058,2024,5,Q2,Tuesday,May
2024-05-07,GOOGL,167.34578737133612,170.5834511551503,167.23654025708916,170.0769500732422,28039700,28.0397,2024,5,Q2,Tuesday,May
2024-05-07,MSFT,410.08995728026827,410.0998567263718,404.5813380609886,404.8285827636719,20018200,20.0182,2024,5,Q2,Tuesday,May
2024-05-08,AAPL,181.5463043299869,181.76473696457006,180.15627709627628,181.4370880126953,45057100,45.0571,2024,5,Q2,Wednesday,May
2024-05-08,GOOGL,167.84238566808955,168.98450234909356,167.58417206875262,168.21978759765625,19569100,19.5691,2024,5,Q2,Wednesday,May
2024-05-08,MSFT,403.6714451580267,407.6866962247388,402.2275145402059,406.01531982421875,11792300,11.7923,2024,5,Q2,Wednesday,May
2024-05-09,AAPL,181.25834986825006,183.34338298682428,180.81156138569682,183.2540283203125,48983000,48.983,2024,5,Q2,Thursday,May
2024-05-09,GOOGL,168.22970402279228,169.5208022541753,167.02798566826758,168.79580688476562,15346700,15.3467,2024,5,Q2,Thursday,May
2024-05-09,MSFT,406.0450135021462,408.17131178296086,404.59121352927775,407.7757263183594,14689700,14.6897,2024,5,Q2,Thursday,May
2024-05-10,AAPL,183.83070149194663,184.01960513306003,181.07673156053946,181.9914093017578,50759500,50.7595,2024,5,Q2,Friday,May
2024-05-10,GOOGL,166.87901799355728,168.68655853520565,165.05162536004164,167.49476623535156,29799900,29.7999,2024,5,Q2,Friday,May
2024-05-10,MSFT,408.3889175739522,410.8020283165112,407.2614672287658,410.1690673828125,13402300,13.4023,2024,5,Q2,Friday,May
2024-05-13,AAPL,184.36755931231187,186.01796278299403,183.5522942832241,185.20269775390625,72044800,72.0448,2024,5,Q2,Monday,May
2024-05-13,GOOGL,163.13483724153954,168.12045520894833,162.87662365956714,167.98141479492188,31327600,31.3276,2024,5,Q2,Monday,May
2024-05-13,MSFT,413.403005491002,413.73925463493686,406.2922460610267,409.1602783203125,15440200,15.4402,2024,5,Q2,Monday,May
2024-05-14,AAPL,186.4255779791011,187.21101770983566,185.2126323262415,186.34603881835938,52393600,52.3936,2024,5,Q2,Tuesday,May
2024-05-14,GOOGL,168.60709956951226,170.0769574991566,167.64374274389093,169.17318725585938,25127100,25.1271,2024,5,Q2,Tuesday,May
2024-05-14,MSFT,407.47905225770086,412.8887677392151,407.01423099397886,411.9690246582031,15109300,15.1093,2024,5,Q2,Tuesday,May
2024-05-15,AAPL,186.8232728469217,189.54741702859607,186.2863873072406,188.622802734375,70400000,70.4,2024,5,Q2,Wednesday,May
2024-05-15,GOOGL,169.4612265184219,171.4673790473729,169.34203818737842,171.32833862304688,26948400,26.9484,2024,5,Q2,Wednesday,May
2024-05-15,MSFT,414.0397012631118,419.8951120945601,413.4155159621218,419.1718444824219,22239500,22.2395,2024,5,Q2,Wednesday,May
2024-05-16,AAPL,189.36845732702145,189.99481870677727,188.5631442219314,188.74209594726562,52845200,52.8452,2024,5,Q2,Thursday,May
2024-05-16,GOOGL,172.1029744570571,173.9204409616944,171.50709348859317,172.98687744140625,27867900,27.8679,2024,5,Q2,Thursday,May
2024-05-16,MSFT,417.9036505371182,421.4902365295034,416.4670629155656,417.10113525390625,17530100,17.5301,2024,5,Q2,Thursday,May
2024-05-17,AAPL,188.4140082479681,189.70649303935699,188.08591490450098,188.7719268798828,41282900,41.2829,2024,5,Q2,Friday,May
2024-05-17,GOOGL,172.98689196767407,175.0625873717897,172.50025807570452,174.85401916503906,24479300,24.4793,2024,5,Q2,Friday,May
2024-05-17,MSFT,418.63686307177926,419.01335772051186,414.1685137971008,416.328369140625,15352200,15.3522,2024,5,Q2,Friday,May
2024-05-20,AAPL,188.23504809883084,190.81006568993442,187.91689147556073,189.93515014648438,44361300,44.3613,2024,5,Q2,Monday,May
2024-05-20,GOOGL,174.9831344869509,177.545463796925,174.8738873598263,175.7081298828125,22554400,22.5544,2024,5,Q2,Monday,May
2024-05-20,MSFT,416.32839316238903,422.8277941720161,416.1104241550555,421.4110107421875,16272100,16.2721,2024,5,Q2,Monday,May
2024-05-21,AAPL,189.98487181213304,191.6153866469515,189.815856788038,191.2375946044922,42309400,42.3094,2024,5,Q2,Tuesday,May
2024-05-21,GOOGL,175.68825488082155,176.92969256413505,174.60572485799662,176.6317596435547,16989400,16.9894,2024,5,Q2,Tuesday,May
2024-05-21,MSFT,422.8871751734283,428.9704718767671,420.92548463230116,425.0767822265625,21453300,21.4533,2024,5,Q2,Tuesday,May
2024-05-22,AAPL,191.15804664976199,191.70486886169914,189.1696132758398,189.79595947265625,34648500,34.6485,2024,5,Q2,Wednesday,May
2024-05-22,GOOGL,175.4300428084482,175.93654393206373,174.00984536056046,175.1718292236328,17880000,17.88,2024,5,Q2,Wednesday,May
2024-05-22,MSFT,426.1171616329994,428.4157385456956,423.184512261855,426.5431823730469,18073700,18.0737,2024,5,Q2,Wednesday,May
2024-05-23,AAPL,189.8754886957117,189.89537727616252,185.55065543598812,185.79920959472656,51005900,51.0059,2024,5,Q2,Thursday,May
2024-05-23,GOOGL,175.85709871415395,177.02900857965074,171.7653099220249,172.3612060546875,21024900,21.0249,2024,5,Q2,Thursday,May
2024-05-23,MSFT,428.97051846736764,429.5947037930371,421.4902723328989,423.0556640625,17211700,17.2117,2024,5,Q2,Thursday,May
2024-05-24,AAPL,187.72800676525614,189.47782271626807,186.9525037733123,188.88128662109375,36327000,36.327,2024,5,Q2,Friday,May
2024-05-24,GOOGL,173.78139486014746,174.5659919011814,172.46050344963948,173.7913360595703,16579400,16.5794,2024,5,Q2,Friday,May
2024-05-24,MSFT,423.2438961414034,427.07814273445496,420.4895772016025,426.18646240234375,11855300,11.8553,2024,5,Q2,Friday,May
2024-05-28,AAPL,190.40244918609352,191.8838376427625,188.00639828711084,188.89125061035156,52280100,52.2801,2024,5,Q2,Tuesday,May
2024-05-28,GOOGL,173.2550411409201,176.0557318461207,173.1755873101766,175.19168090820312,20572200,20.5722,2024,5,Q2,Tuesday,May
2024-05-28,MSFT,425.6613725566471,426.8403825578059,422.6593628632313,426.3450012207031,15718000,15.718,2024,5,Q2,Tuesday,May
2024-05-29,AAPL,188.5134387924459,191.13817040866115,188.41401104911338,189.1894989013672,53068000,53.068,2024,5,Q2,Wednesday,May
2024-05-29,GOOGL,174.228332329354,175.62867774851856,173.52320417367446,174.6951141357422,23388700,23.3887,2024,5,Q2,Wednesday,May
2024-05-29,MSFT,421.7577927427551,426.9592971219993,421.7577927427551,425.2056579589844,15517100,15.5171,2024,5,Q2,Wednesday,May
2024-05-30,AAPL,189.65675172235697,191.0685374632305,189.5275138813011,190.18368530273438,49889100,49.8891,2024,5,Q2,Thursday,May
2024-05-30,GOOGL,173.99992196516303,174.01978921349524,170.61327595235952,170.93109130859375,22931500,22.9315,2024,5,Q2,Thursday,May
2024-05-30,MSFT,420.3805569661453,420.3805569661453,410.4134876792539,410.83953857421875,28394500,28.3945,2024,5,Q2,Thursday,May
2024-05-31,AAPL,190.33284000805318,191.4563096895504,188.81168973037515,191.13815307617188,75158300,75.1583,2024,5,Q2,Friday,May
2024-05-31,GOOGL,170.6827744434952,171.8745515162422,168.27935305307957,171.31838989257812,37638900,37.6389,2024,5,Q2,Friday,May
2024-05-31,MSFT,412.90034931684085,412.90034931684085,400.7734237177811,411.2953186035156,47995300,47.9953,2024,5,Q2,Friday,May
2024-06-03,AAPL,191.78438252249018,193.86230681599304,191.4065905177512,192.90785217285156,50080500,50.0805,2024,6,Q2,Monday,June
2024-06-03,GOOGL,171.35812097814537,173.33449524100553,169.9875840699293,171.9838104248047,27459100,27.4591,2024,6,Q2,Monday,June
2024-06-03,MSFT,411.6916074194493,412.58328776743826,405.14268074171713,409.7001647949219,17484700,17.4847,2024,6,Q2,Monday,June
2024-06-04,AAPL,193.51432933882765,194.19040455366581,191.91363991566558,193.22601318359375,47471400,47.4714,2024,6,Q2,Tuesday,June
2024-06-04,GOOGL,172.09304724693698,172.6591500751279,170.71256922107634,172.59954833984375,26879600,26.8796,2024,6,Q2,Tuesday,June
2024-06-04,MSFT,408.62020272112443,412.59317033367023,405.8956056320702,412.2265930175781,14348900,14.3489,2024,6,Q2,Tuesday,June
2024-06-05,AAPL,194.26993008901428,195.76125508510356,193.74299647070612,194.73721313476562,54156800,54.1568,2024,6,Q2,Wednesday,June
2024-06-05,GOOGL,173.99991262434497,175.43997738858263,172.73860762269004,174.20848083496094,22068500,22.0685,2024,6,Q2,Wednesday,June
2024-06-05,MSFT,413.95058161766224,420.16265316719915,412.4545201916999,420.09332275390625,16988000,16.988,2024,6,Q2,Wednesday,June
2024-06-06,AAPL,194.55827933508485,195.3635924798522,193.04706561878618,193.3552703857422,41181800,41.1818,2024,6,Q2,Thursday,June
2024-06-06,GOOGL,174.69509279578756,175.9365303942632,174.5461263456775,175.5194091796875,23251000,23.251,2024,6,Q2,Thursday,June
2024-06-06,MSFT,420.09327287817626,421.3812522043053,416.69493407447,420.5985412597656,14861300,14.8613,2024,6,Q2,Thursday,June
2024-06-07,AAPL,193.5242766218339,195.80104138427978,193.0172315608974,195.75132751464844,53103900,53.1039,2024,6,Q2,Friday,June
2024-06-07,GOOGL,175.83723941639084,176.65161466995326,173.10607646773101,173.26498413085938,19661400,19.6614,2024,6,Q2,Friday,June
2024-06-07,MSFT,422.26302099566783,422.3422686978654,419.09256866562976,419.9347229003906,13621700,13.6217,2024,6,Q2,Friday,June
2024-06-10,AAPL,195.76128159599278,196.1589774177998,191.03875180216343,192.00314331054688,97010200,97.0102,2024,6,Q2,Monday,June
2024-06-10,GOOGL,173.9709162293112,176.0489786130458,171.77352873315732,174.01068115234375,23726700,23.7267,2024,6,Q2,Monday,June
2024-06-10,MSFT,420.7769019274312,424.12565422580445,419.9743866143219,423.9176025390625,13982900,13.9829,2024,6,Q2,Monday,June
2024-06-11,AAPL,192.53006958414636,205.96194772636147,192.51019617172983,205.95199584960938,172373300,172.3733,2024,6,Q2,Tuesday,June
2024-06-11,GOOGL,175.21378603801926,175.83024098669136,172.77777855811084,175.6114959716797,21540600,21.5406,2024,6,Q2,Tuesday,June
2024-06-11,MSFT,421.54969372575147,428.82188778491104,421.3218074365333,428.68316650390625,14551100,14.5511,2024,6,Q2,Tuesday,June
2024-06-12,AAPL,206.17072098738436,218.92652361101457,205.7034379048798,211.8377685546875,198134300,198.1343,2024,6,Q2,Wednesday,June
2024-06-12,GOOGL,177.23216026578223,179.3798299163721,175.10438065964001,176.7747802734375,27864700,27.8647,2024,6,Q2,Wednesday,June
2024-06-12,MSFT,431.29881078427445,439.3041598174871,429.2479248102113,436.98577880859375,22366200,22.3662,2024,6,Q2,Wednesday,June
2024-06-13,AAPL,213.49810017257707,215.49647028335949,210.37626033331,213.00099182128906,97862700,97.8627,2024,6,Q2,Thursday,June
